Saņēmējs,Ziedojuma veids,Vērtība,Deputāts,Frakcija,Datums
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,09/25/2020
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,10/25/2020
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,11/25/2020
Kustība Par!,Biedra nauda,50,Vita Anda Tērauda,Attīstībai/Par!,12/25/2020
Kustība Par!,Nauda,70,Vita Anda Tērauda,Attīstībai/Par!,09/12/2018
Kustība Par!,Nauda,50,Vita Anda Tērauda,Attīstībai/Par!,04/02/2019
Kustība Par!,Nauda,10,Vita Anda Tērauda,Attīstībai/Par!,01/07/2020
Kustība Par!,Nauda,50,Vita Anda Tērauda,Attīstībai/Par!,06/27/2020
Kustība Par!,Nauda,50,Vita Anda Tērauda,Attīstībai/Par!,12/29/2020
Kustība Par!,Nauda,100,Vita Anda Tērauda,Attīstībai/Par!,04/07/2021
Kustība Par!,Nauda,50,Vita Anda Tērauda,Attīstībai/Par!,05/11/2021
Kustība Par!,Nauda,30,Vita Anda Tērauda,Attīstībai/Par!,08/04/2021
Kustība Par!,Nauda,50,Vita Anda Tērauda,Attīstībai/Par!,12/08/2021
Attīstībai/Par!,Manta vai pakalpojums,1.42,Andris Skride,Attīstībai/Par!,10/03/2018
Attīstībai/Par!,Manta vai pakalpojums,22.78,Andris Skride,Attīstībai/Par!,10/03/2018
Attīstībai/Par!,Manta vai pakalpojums,1.36,Andris Skride,Attīstībai/Par!,10/05/2018
Attīstībai/Par!,Manta vai pakalpojums,47.04,Andris Skride,Attīstībai/Par!,10/08/2018
Attīstībai/Par!,Manta vai pakalpojums,47.37,Andris Skride,Attīstībai/Par!,11/01/2018
Attīstībai/Par!,Nauda,500,Andris Skride,Attīstībai/Par!,07/13/2018
Attīstībai/Par!,Nauda,2400,Andris Skride,Attīstībai/Par!,09/28/2018
Attīstībai/Par!,Nauda,40,Andris Skride,Attīstībai/Par!,10/03/2018
Kustība Par!,Nauda,100,Andris Skride,Attīstībai/Par!,02/09/2018
Kustība Par!,Nauda,150,Andris Skride,Attīstībai/Par!,03/27/2018
POLITISKĀ PARTIJA IZAUGSME,Nauda,100,Andris Skride,Attīstībai/Par!,02/08/2018
POLITISKĀ PARTIJA IZAUGSME,Nauda,5000,Andris Skride,Attīstībai/Par!,09/24/2018
POLITISKĀ PARTIJA IZAUGSME,Nauda,3200,Andris Skride,Attīstībai/Par!,09/24/2018
POLITISKĀ PARTIJA IZAUGSME,Nauda,2000,Andris Skride,Attīstībai/Par!,09/27/2018
POLITISKĀ PARTIJA IZAUGSME,Nauda,4000,Andris Skride,Attīstībai/Par!,04/15/2019
POLITISKĀ PARTIJA IZAUGSME,Nauda,1000,Andris Skride,Attīstībai/Par!,12/15/2019
POLITISKĀ PARTIJA IZAUGSME,Nauda,500,Andris Skride,Attīstībai/Par!,03/16/2020
POLITISKĀ PARTIJA IZAUGSME,Nauda,500,Andris Skride,Attīstībai/Par!,03/12/2021
POLITISKĀ PARTIJA IZAUGSME,Nauda,500,Andris Skride,Attīstībai/Par!,04/27/2021
POLITISKĀ PARTIJA IZAUGSME,Nauda,500,Andris Skride,Attīstībai/Par!,06/03/2021
POLITISKĀ PARTIJA IZAUGSME,Nauda,100,Andris Skride,Attīstībai/Par!,07/09/2021
Attīstībai/Par!,Nauda,40,Mārtiņš Šteins,Attīstībai/Par!,10/05/2018
Attīstībai/Par!,Nauda,40,Mārtiņš Šteins,Attīstībai/Par!,05/22/2019
Kustība Par!,Manta vai pakalpojums,340,Mārtiņš Šteins,Attīstībai/Par!,03/10/2021
Kustība Par!,Manta vai pakalpojums,130,Mārtiņš Šteins,Attīstībai/Par!,05/26/2021
Kustība Par!,Nauda,100,Mārtiņš Šteins,Attīstībai/Par!,03/06/2019
Kustība Par!,Nauda,100,Mārtiņš Šteins,Attīstībai/Par!,04/08/2019
Kustība Par!,Nauda,100,Mārtiņš Šteins,Attīstībai/Par!,05/08/2019
Kustība Par!,Nauda,111,Mārtiņš Šteins,Attīstībai/Par!,06/06/2019
Kustība Par!,Nauda,111,Mārtiņš Šteins,Attīstībai/Par!,07/08/2019
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,10/07/2019
Kustība Par!,Nauda,111,Mārtiņš Šteins,Attīstībai/Par!,10/08/2019
Kustība Par!,Nauda,111,Mārtiņš Šteins,Attīstībai/Par!,12/06/2019
Kustība Par!,Nauda,20,Mārtiņš Šteins,Attīstībai/Par!,01/07/2020
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,03/29/2020
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,06/27/2020
Kustība Par!,Nauda,40,Mārtiņš Šteins,Attīstībai/Par!,08/24/2020
Kustība Par!,Nauda,150,Mārtiņš Šteins,Attīstībai/Par!,09/24/2020
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,12/28/2020
Kustība Par!,Nauda,100,Mārtiņš Šteins,Attīstībai/Par!,02/24/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,02/25/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,03/23/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,04/08/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,04/08/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,04/09/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,04/28/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,04/28/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,05/11/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,05/11/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,05/14/2021
Kustība Par!,Nauda,60,Mārtiņš Šteins,Attīstībai/Par!,07/23/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,07/30/2021
Kustība Par!,Nauda,25,Mārtiņš Šteins,Attīstībai/Par!,08/03/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,08/24/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,09/08/2021
Kustība Par!,Nauda,100,Mārtiņš Šteins,Attīstībai/Par!,12/07/2021
Kustība Par!,Nauda,50,Mārtiņš Šteins,Attīstībai/Par!,12/09/2021
"Jaunā VIENOTĪBA (Nacionālās VIENOTĪBAS apvienība; Partijas Jaunais laiks, partijas Pilsoniskā savienība un partijas Sabiedrība Citai Politikai apvienība; VIENOTĪBA)",Nauda,500,Atis Lejiņš,Jaunā Vienotība,09/10/2018
"Jaunā VIENOTĪBA (Nacionālās VIENOTĪBAS apvienība; Partijas Jaunais laiks, partijas Pilsoniskā savienība un partijas Sabiedrība Citai Politikai apvienība; VIENOTĪBA)",Nauda,30,Atis Lejiņš,Jaunā Vienotība,10/04/2018
Zaļo un Zemnieku savienība,Manta vai pakalpojums,299.51,Jānis Vucāns,Zaļo un Zemnieku Savienība,10/04/2018
Zaļo un Zemnieku savienība,Nauda,1500,Jānis Vucāns,Zaļo un Zemnieku Savienība,07/17/2018
Zaļo un Zemnieku savienība,Nauda,1500,Jānis Vucāns,Zaļo un Zemnieku Savienība,07/19/2018
"Jaunā VIENOTĪBA (Nacionālās VIENOTĪBAS apvienība; Partijas Jaunais laiks, partijas Pilsoniskā savienība un partijas Sabiedrība Citai Politikai apvienība; VIENOTĪBA)",Nauda,250,Inese Lībiņa-Egnere,Jaunā Vienotība,08/29/2018
"VIENOTĪBA, Partija",Nauda,1500,Inese Lībiņa-Egnere,Jaunā Vienotība,06/15/2018
"VIENOTĪBA, Partija",Nauda,200,Inese Lībiņa-Egnere,Jaunā Vienotība,10/03/2018
"VIENOTĪBA, Partija",Nauda,100,Inese Lībiņa-Egnere,Jaunā Vienotība,07/02/2019
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,420.35,Vitālijs Orlovs,Saskaņa,02/05/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,243,Vitālijs Orlovs,Saskaņa,03/09/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,120,Vitālijs Orlovs,Saskaņa,03/14/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,174.24,Vitālijs Orlovs,Saskaņa,04/24/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,500,Vitālijs Orlovs,Saskaņa,05/07/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,495,Vitālijs Orlovs,Saskaņa,05/10/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,266.2,Vitālijs Orlovs,Saskaņa,07/05/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,20,Vitālijs Orlovs,Saskaņa,09/15/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,20,Vitālijs Orlovs,Saskaņa,09/16/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,20,Vitālijs Orlovs,Saskaņa,09/16/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,30,Vitālijs Orlovs,Saskaņa,09/18/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,40,Vitālijs Orlovs,Saskaņa,09/19/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,40,Vitālijs Orlovs,Saskaņa,09/20/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,70,Vitālijs Orlovs,Saskaņa,09/24/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,100,Vitālijs Orlovs,Saskaņa,10/02/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,129.88,Vitālijs Orlovs,Saskaņa,10/05/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,600,Vitālijs Orlovs,Saskaņa,03/09/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Vitālijs Orlovs,Saskaņa,04/04/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,850,Vitālijs Orlovs,Saskaņa,08/14/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Vitālijs Orlovs,Saskaņa,08/27/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Vitālijs Orlovs,Saskaņa,09/10/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,310,Vitālijs Orlovs,Saskaņa,09/11/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,550,Vitālijs Orlovs,Saskaņa,09/13/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,300,Vitālijs Orlovs,Saskaņa,09/17/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,410,Vitālijs Orlovs,Saskaņa,09/18/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Vitālijs Orlovs,Saskaņa,10/10/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,500,Vitālijs Orlovs,Saskaņa,03/18/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,75,Vitālijs Orlovs,Saskaņa,06/12/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,1500,Vitālijs Orlovs,Saskaņa,07/17/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,500,Vitālijs Orlovs,Saskaņa,10/22/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,50,Vitālijs Orlovs,Saskaņa,10/28/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,500,Vitālijs Orlovs,Saskaņa,02/24/2020
"Saskaņa, sociāldemokrātiskā partija",Nauda,700,Vitālijs Orlovs,Saskaņa,11/25/2020
"Saskaņa, sociāldemokrātiskā partija",Nauda,100,Vitālijs Orlovs,Saskaņa,02/26/2021
"Saskaņa, sociāldemokrātiskā partija",Nauda,540,Vitālijs Orlovs,Saskaņa,05/13/2021
"Saskaņa, sociāldemokrātiskā partija",Nauda,100,Vitālijs Orlovs,Saskaņa,10/20/2021
Attīstībai/Par!,Manta vai pakalpojums,15,Māris Mičerevskis,Attīstībai/Par!,08/27/2020
Attīstībai/Par!,Nauda,30,Māris Mičerevskis,Attīstībai/Par!,09/12/2018
Attīstībai/Par!,Nauda,60,Māris Mičerevskis,Attīstībai/Par!,10/02/2018
Kustība Par!,Nauda,100,Māris Mičerevskis,Attīstībai/Par!,09/06/2018
Latvijas attīstībai,Biedra nauda,2500,Māris Mičerevskis,Attīstībai/Par!,03/19/2018
Latvijas attīstībai,Biedra nauda,1000,Māris Mičerevskis,Attīstībai/Par!,07/15/2019
Latvijas attīstībai,Biedra nauda,1000,Māris Mičerevskis,Attīstībai/Par!,07/16/2019
Latvijas attīstībai,Biedra nauda,1500,Māris Mičerevskis,Attīstībai/Par!,03/07/2020
Latvijas attīstībai,Biedra nauda,500,Māris Mičerevskis,Attīstībai/Par!,03/09/2020
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Andrejs Klementjevs,Saskaņa,01/10/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Andrejs Klementjevs,Saskaņa,02/08/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Andrejs Klementjevs,Saskaņa,04/09/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Andrejs Klementjevs,Saskaņa,05/08/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Andrejs Klementjevs,Saskaņa,08/14/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Andrejs Klementjevs,Saskaņa,10/01/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Andrejs Klementjevs,Saskaņa,10/21/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Manta vai pakalpojums,50,Ramona Petraviča,Neatkarīgie,09/20/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Manta vai pakalpojums,42.34,Ramona Petraviča,Neatkarīgie,09/30/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,150,Ramona Petraviča,Neatkarīgie,03/06/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,67.6,Ramona Petraviča,Neatkarīgie,05/15/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Ramona Petraviča,Neatkarīgie,06/18/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Ramona Petraviča,Neatkarīgie,08/15/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,28,Ramona Petraviča,Neatkarīgie,08/21/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,1661.94,Ramona Petraviča,Neatkarīgie,09/10/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,2079.83,Ramona Petraviča,Neatkarīgie,09/20/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,882.36,Ramona Petraviča,Neatkarīgie,09/24/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,20,Ramona Petraviča,Neatkarīgie,12/19/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,100,Ramona Petraviča,Neatkarīgie,07/09/2020
"LIKUMS UN KĀRTĪBA, Politiskā partija",Nauda,150,Jūlija Stepaņenko,Pie frakcijām nepiederošie deputāti,03/23/2021
"Saskaņa, sociāldemokrātiskā partija",Nauda,290,Jūlija Stepaņenko,Pie frakcijām nepiederošie deputāti,08/28/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,3000,Jūlija Stepaņenko,Pie frakcijām nepiederošie deputāti,09/28/2018
Attīstībai/Par!,Manta vai pakalpojums,677.6,Viesturs Liepkalns,Attīstībai/Par!,09/27/2018
Attīstībai/Par!,Nauda,580,Viesturs Liepkalns,Attīstībai/Par!,08/05/2020
Latvijas attīstībai,Nauda,300,Viesturs Liepkalns,Attīstībai/Par!,08/17/2020
"Jaunā VIENOTĪBA (Nacionālās VIENOTĪBAS apvienība; Partijas Jaunais laiks, partijas Pilsoniskā savienība un partijas Sabiedrība Citai Politikai apvienība; VIENOTĪBA)",Nauda,185,Ainars Latkovskis,Jaunā Vienotība,08/29/2018
"Jaunā VIENOTĪBA (Nacionālās VIENOTĪBAS apvienība; Partijas Jaunais laiks, partijas Pilsoniskā savienība un partijas Sabiedrība Citai Politikai apvienība; VIENOTĪBA)",Nauda,260,Ainars Latkovskis,Jaunā Vienotība,08/30/2018
"Jaunā VIENOTĪBA (Nacionālās VIENOTĪBAS apvienība; Partijas Jaunais laiks, partijas Pilsoniskā savienība un partijas Sabiedrība Citai Politikai apvienība; VIENOTĪBA)",Nauda,300,Ainars Latkovskis,Jaunā Vienotība,09/27/2018
"VIENOTĪBA, Partija",Biedra nauda,1000,Ainars Latkovskis,Jaunā Vienotība,09/13/2018
"VIENOTĪBA, Partija",Nauda,1000,Ainars Latkovskis,Jaunā Vienotība,11/05/2019
"VIENOTĪBA, Partija",Nauda,250,Ainars Latkovskis,Jaunā Vienotība,02/23/2021
Zaļo un Zemnieku savienība,Nauda,1500,Gundars Daudze,Zaļo un Zemnieku Savienība,07/17/2018
Zaļo un Zemnieku savienība,Nauda,1500,Gundars Daudze,Zaļo un Zemnieku Savienība,07/18/2018
Zaļo un Zemnieku savienība,Nauda,1000,Gundars Daudze,Zaļo un Zemnieku Savienība,09/08/2018
Zaļo un Zemnieku savienība,Nauda,700,Gundars Daudze,Zaļo un Zemnieku Savienība,09/25/2018
"Jaunā VIENOTĪBA (Nacionālās VIENOTĪBAS apvienība; Partijas Jaunais laiks, partijas Pilsoniskā savienība un partijas Sabiedrība Citai Politikai apvienība; VIENOTĪBA)",Nauda,200,Andrejs Judins,Jaunā Vienotība,09/24/2018
"Saskaņa, sociāldemokrātiskā partija",Manta vai pakalpojums,380,Jānis Tutins,Saskaņa,10/24/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Jānis Tutins,Saskaņa,04/30/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,700,Jānis Tutins,Saskaņa,07/18/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,500,Jānis Tutins,Saskaņa,09/21/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Jānis Tutins,Saskaņa,02/07/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,400,Jānis Tutins,Saskaņa,10/24/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,500,Jānis Tutins,Saskaņa,02/24/2020
"Saskaņa, sociāldemokrātiskā partija",Nauda,500,Jānis Tutins,Saskaņa,12/08/2020
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,1500,Romāns Naudiņš,Nacionāla Apvienība VL-TB/LNNK,05/15/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,500,Romāns Naudiņš,Nacionāla Apvienība VL-TB/LNNK,06/20/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,1000,Romāns Naudiņš,Nacionāla Apvienība VL-TB/LNNK,09/10/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,1050,Romāns Naudiņš,Nacionāla Apvienība VL-TB/LNNK,09/18/2018
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,2000,Viktors Valainis,Zaļo un Zemnieku Savienība,11/11/2019
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,700,Viktors Valainis,Zaļo un Zemnieku Savienība,01/27/2020
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,500,Viktors Valainis,Zaļo un Zemnieku Savienība,06/01/2021
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,500,Viktors Valainis,Zaļo un Zemnieku Savienība,06/01/2021
Zaļo un Zemnieku savienība,Manta vai pakalpojums,132.65,Viktors Valainis,Zaļo un Zemnieku Savienība,04/10/2019
Zaļo un Zemnieku savienība,Manta vai pakalpojums,750,Viktors Valainis,Zaļo un Zemnieku Savienība,07/28/2020
Zaļo un Zemnieku savienība,Nauda,3000,Viktors Valainis,Zaļo un Zemnieku Savienība,09/14/2018
Zaļo un Zemnieku savienība,Nauda,2000,Viktors Valainis,Zaļo un Zemnieku Savienība,09/17/2018
Zaļo un Zemnieku savienība,Nauda,1000,Viktors Valainis,Zaļo un Zemnieku Savienība,05/16/2019
Zaļo un Zemnieku savienība,Nauda,1000,Viktors Valainis,Zaļo un Zemnieku Savienība,05/16/2019
Zaļo un Zemnieku savienība,Nauda,1000,Viktors Valainis,Zaļo un Zemnieku Savienība,05/16/2019
Zaļo un Zemnieku savienība,Nauda,2000,Viktors Valainis,Zaļo un Zemnieku Savienība,05/07/2021
Zaļo un Zemnieku savienība,Nauda,-2000,Viktors Valainis,Zaļo un Zemnieku Savienība,05/11/2021
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Inguna Rībena,Pie frakcijām nepiederošie deputāti,01/30/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Inguna Rībena,Pie frakcijām nepiederošie deputāti,02/28/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Inguna Rībena,Pie frakcijām nepiederošie deputāti,04/09/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,300,Inguna Rībena,Pie frakcijām nepiederošie deputāti,09/14/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Janīna Kursīte,Pie frakcijām nepiederošie deputāti,08/10/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,730,Janīna Kursīte,Pie frakcijām nepiederošie deputāti,08/29/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,300,Janīna Kursīte,Pie frakcijām nepiederošie deputāti,09/04/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Boriss Cilevičs,Saskaņa,03/16/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Boriss Cilevičs,Saskaņa,04/01/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,200,Boriss Cilevičs,Saskaņa,08/21/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Boriss Cilevičs,Saskaņa,02/07/2019
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,250,Uldis Augulis,Zaļo un Zemnieku Savienība,07/30/2019
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,2400,Uldis Augulis,Zaļo un Zemnieku Savienība,05/05/2021
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,80,Uldis Augulis,Zaļo un Zemnieku Savienība,08/10/2021
Zaļo un Zemnieku savienība,Nauda,2000,Uldis Augulis,Zaļo un Zemnieku Savienība,02/22/2018
Zaļo un Zemnieku savienība,Nauda,3000,Uldis Augulis,Zaļo un Zemnieku Savienība,08/15/2018
Zaļo un Zemnieku savienība,Nauda,500,Uldis Augulis,Zaļo un Zemnieku Savienība,12/12/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Māris Možvillo,Neatkarīgie,08/15/2018
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,20,Māris Možvillo,Neatkarīgie,12/13/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Māris Možvillo,Neatkarīgie,09/01/2020
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Māris Možvillo,Neatkarīgie,11/23/2020
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Māris Možvillo,Neatkarīgie,12/08/2020
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Māris Možvillo,Neatkarīgie,02/08/2021
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,50,Didzis Šmits,Pie frakcijām nepiederošie deputāti,08/14/2018
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,1000,Armands Krauze,Zaļo un Zemnieku Savienība,12/30/2019
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,30,Armands Krauze,Zaļo un Zemnieku Savienība,01/18/2020
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,100,Armands Krauze,Zaļo un Zemnieku Savienība,04/07/2020
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,2332,Armands Krauze,Zaļo un Zemnieku Savienība,04/28/2021
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,20,Armands Krauze,Zaļo un Zemnieku Savienība,07/02/2021
LATVIJAS ZEMNIEKU SAVIENĪBA (Centriskā partija Latvijas Zemnieku savienība),Nauda,80,Armands Krauze,Zaļo un Zemnieku Savienība,08/09/2021
Zaļo un Zemnieku savienība,Manta vai pakalpojums,47.29,Armands Krauze,Zaļo un Zemnieku Savienība,04/30/2019
Zaļo un Zemnieku savienība,Nauda,3001,Armands Krauze,Zaļo un Zemnieku Savienība,03/26/2018
Zaļo un Zemnieku savienība,Nauda,2002,Armands Krauze,Zaļo un Zemnieku Savienība,04/14/2018
Zaļo un Zemnieku savienība,Nauda,1001,Armands Krauze,Zaļo un Zemnieku Savienība,08/13/2018
Zaļo un Zemnieku savienība,Nauda,505,Armands Krauze,Zaļo un Zemnieku Savienība,12/12/2019
Jaunā konservatīvā partija,Nauda,15,Līva Kreituse,Jauno konservatīvo frakcija,03/16/2018
Jaunā konservatīvā partija,Nauda,20,Līva Kreituse,Jauno konservatīvo frakcija,07/10/2018
Jaunā konservatīvā partija,Nauda,45,Līva Kreituse,Jauno konservatīvo frakcija,07/31/2018
Jaunā konservatīvā partija,Nauda,45.74,Līva Kreituse,Jauno konservatīvo frakcija,07/09/2021
Jaunā konservatīvā partija,Nauda,60.98,Līva Kreituse,Jauno konservatīvo frakcija,08/19/2021
Jaunā konservatīvā partija,Nauda,5,Līva Kreituse,Jauno konservatīvo frakcija,09/02/2021
Jaunā konservatīvā partija,Nauda,60.98,Līva Kreituse,Jauno konservatīvo frakcija,09/30/2021
Jaunā konservatīvā partija,Nauda,58.21,Līva Kreituse,Jauno konservatīvo frakcija,10/06/2021
Jaunā konservatīvā partija,Nauda,65,Līva Kreituse,Jauno konservatīvo frakcija,11/10/2021
Jaunā konservatīvā partija,Nauda,15,Līva Kreituse,Jauno konservatīvo frakcija,12/10/2021
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Biedra nauda,500,Ralfs Nemiro,Neatkarīgie,05/20/2020
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Manta vai pakalpojums,3,Ralfs Nemiro,Neatkarīgie,07/10/2018
